time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n013),V(vz),V(n004),V(n014),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(n012),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
1.8232363537578108e-10,5.0,-5.0,0.00018232364,0.0,0.49494362,0.49522704,0.49516162,0.9377437,2.0,0.49475494,0.49495333,0.49475458,0.4947515,0.4947546,0.49473482,0.49473482,0.49747333,-1.4,-2.7437513e-17,2.7443368e-17,-2.2129105e-05,5.3112813e-05,-2.0829129e-08,-1.9839222e-08,-3.395459e-10,6.499572e-10,0.0,9.894696e-10,-8.856002e-06,-2.2125834e-05,-0.0034684704,0.0035216152,-3.6464728e-13,0.0,-5.3112813e-05,2.8e-09,3.6464728e-13,9.898872e-10,0.0004946368,-0.0005034978,8.855011e-06,0.0,9.90454e-10,0.00048777534,-0.00050990615,2.2124841e-05,0.0,1.8754873e-09,0.0004877818,-0.00050989696,2.2108276e-05,0.0,9.899067e-10,0.00049924856,-0.000499274,1.9499497e-08,0.0,9.895031e-10,0.00049925945,-0.0004992638,-1.6394667e-09,0.0,9.894696e-10,0.00049925916,-0.0004992641,-9.894697e-10,9.895091e-10,-2.8e-09,0.0005005093,-0.0005005125,-3.1261164e-17
2.8997359171051774e-10,5.0,-5.0,0.0002899736,0.0,0.49528533,0.49558395,0.49551386,0.93799245,2.0,0.49508637,0.49529517,0.49508598,0.49508294,0.495086,0.4950662,0.4950662,0.49989325,-1.4,-2.7455886e-17,2.7461748e-17,-2.2123932e-05,5.3100375e-05,-2.1868331e-08,-2.0877742e-08,-3.4429362e-10,6.4587224e-10,0.0,9.901323e-10,-8.854143e-06,-2.2120428e-05,-0.003457504,0.0035106367,-5.7994717e-13,0.0,-5.3100375e-05,2.8e-09,5.7994717e-13,9.905706e-10,0.0004932555,-0.0005021146,8.853152e-06,0.0,9.911678e-10,0.00048677268,-0.00050889805,2.2119435e-05,0.0,1.875985e-09,0.00048678252,-0.0005088914,2.2102064e-05,0.0,9.905903e-10,0.0004976197,-0.00049764616,2.053343e-08,0.0,9.90166e-10,0.0004976307,-0.000497635,-1.6360443e-09,0.0,9.901324e-10,0.00049763033,-0.0004976353,-9.901324e-10,9.901719e-10,-2.8e-09,0.00049781287,-0.0004978161,-1.5666721e-17
3.6271222380873535e-09,5.0,-5.0,0.0036271221,0.0,0.46265656,0.46295726,0.46270993,0.9149098,2.0,0.4624428,0.4625717,0.4624428,0.46243984,0.46244285,0.46242437,0.46242437,0.53349286,-1.4,-2.5645777e-17,2.56509e-17,-2.2609993e-05,5.4254513e-05,-1.3818658e-08,-1.2893515e-08,-2.950984e-10,6.297813e-10,0.0,9.248487e-10,-9.045064e-06,-2.2597624e-05,-0.0034583844,0.0035126694,-7.2542445e-12,0.0,-5.4254513e-05,2.8e-09,7.2542445e-12,9.253131e-10,0.0004935185,-0.0005025682,9.04414e-06,0.0,9.2591457e-10,0.000487016,-0.00050961826,2.25967e-05,0.0,1.8298195e-09,0.00048702076,-0.00050962344,2.2596176e-05,0.0,9.2514346e-10,0.0004979037,-0.0004979218,1.2597691e-08,0.0,9.248797e-10,0.0004979105,-0.00049791456,-1.5546803e-09,0.0,9.2484864e-10,0.00049791025,-0.00049791485,-9.2484864e-10,9.248856e-10,-2.8e-09,0.00049710483,-0.0004971083,5.964256e-18
6.964270884464189e-09,5.0,-5.0,0.006964271,0.0,0.42967406,0.42994362,0.42938298,0.8915178,2.0,0.42942283,0.42939863,0.42942274,0.42942002,0.42942286,0.4294057,0.4294057,0.5665978,-1.4,-2.3814742e-17,2.3819179e-17,-2.3106742e-05,5.542411e-05,1.562889e-09,2.4216864e-09,-2.811449e-10,5.776951e-10,0.0,8.588113e-10,-9.2368755e-06,-2.307871e-05,-0.0034591903,0.003514643,-1.39285415e-11,0.0,-5.542411e-05,2.8e-09,1.39285415e-11,8.593481e-10,0.00049369736,-0.0005029385,9.236016e-06,0.0,8.598872e-10,0.00048702332,-0.0005101063,2.3077851e-05,0.0,1.7830356e-09,0.00048701707,-0.0005101315,2.3108305e-05,0.0,8.5879726e-10,0.0004982065,-0.0004982089,-2.702976e-09,0.0,8.5884005e-10,0.00049820583,-0.00049820956,-1.4366871e-09,0.0,8.5881136e-10,0.00049820554,-0.00049820985,-8.5881136e-10,8.5884544e-10,-2.8e-09,0.00049683475,-0.0004968385,-2.2045445e-18
1.3853868089887334e-08,5.0,-5.0,0.0138538685,0.0,0.3636029,0.36335832,0.36082935,0.84399855,2.0,0.36289492,0.36185852,0.36282745,0.3628467,0.36282942,0.3628149,0.3628149,0.6351752,-1.4,-2.0122042e-17,2.0125293e-17,-2.415846e-05,5.7800073e-05,1.0291604e-07,1.0363975e-07,-4.821464e-09,-4.095771e-09,0.0,7.256298e-10,-9.607913e-06,-2.4032011e-05,-0.0034601514,0.0035179767,-2.7707735e-11,0.0,-5.779999e-05,2.8e-09,2.7707735e-11,7.272058e-10,0.0004940047,-0.0005036162,9.607084e-06,0.0,7.267167e-10,0.00048705636,-0.0005110919,2.4031224e-05,0.0,1.6879971e-09,0.0004869733,-0.0005112401,2.4261499e-05,0.0,7.2371703e-10,0.00049875176,-0.00049864774,-1.083536e-07,0.0,7.256934e-10,0.0004986974,-0.00049870496,3.2198755e-09,0.0,7.2562983e-10,0.0004986993,-0.000498703,-7.256356e-10,7.2565487e-10,-2.8e-09,0.0004959686,-0.0004959729,7.2280143e-19
2.7633062500733625e-08,5.0,-5.0,0.027633062,0.0,0.25347167,0.24756616,0.22378367,0.7566789,2.0,0.252649,0.23821396,0.24623726,0.2482857,0.24708235,0.24707247,0.24707247,0.7723249,-1.4,-1.3703489e-17,1.3705196e-17,-2.664476e-05,6.216606e-05,1.4430283e-06,1.4435046e-06,-4.3633162e-07,-4.3583503e-07,0.0,4.9414495e-10,-1.0064145e-05,-2.5455636e-05,-0.0034597293,0.0035219146,-5.5266125e-11,0.0,-6.216578e-05,2.8e-09,5.5266125e-11,5.069434e-10,0.0004943792,-0.0005044456,1.0063239e-05,0.0,4.951323e-10,0.00048696893,-0.0005124269,2.545499e-05,0.0,1.5133578e-09,0.0004858167,-0.0005139086,2.8088192e-05,0.0,4.7642795e-10,0.00050025346,-0.00049837696,-1.8795166e-06,0.0,4.965714e-10,0.00049911265,-0.0004995505,4.3489402e-07,0.0,4.9414495e-10,0.0004993267,-0.0004993291,-4.941624e-10,4.9247456e-10,-2.8e-09,0.0004938715,-0.000493877,6.685913e-19
5.5191451322426204e-08,5.0,-5.0,0.05519145,0.0,0.13483584,0.10389322,-0.049650107,0.6200449,2.0,0.1653672,0.05785797,0.08878435,0.11326931,0.103606455,0.10360231,0.10360231,1.0465945,-1.4,-5.7463795e-18,5.746845e-18,-3.348475e-05,6.899776e-05,1.0750808e-05,1.0750923e-05,-5.20979e-06,-5.2095634e-06,0.0,2.0720461e-10,-9.704181e-06,-2.5807583e-05,-0.003453618,0.003522629,-1.10382904e-10,0.0,-6.89975e-05,2.8e-09,1.10382904e-10,2.696717e-10,0.0004949719,-0.00050467707,9.703433e-06,0.0,2.0778644e-10,0.00048718925,-0.00051299785,2.5807349e-05,0.0,1.2400898e-09,0.0004782738,-0.00052251044,4.4235898e-05,0.0,1.15715944e-10,0.0005079151,-0.00049195637,-1.5960512e-05,0.0,2.2653861e-10,0.0004972261,-0.0005024363,5.209097e-06,0.0,2.0720463e-10,0.0004998052,-0.0004998062,-2.0721604e-10,1.7756871e-10,-2.8e-09,0.00048823672,-0.0004882446,1.9228872e-18
1.0643065578207955e-07,5.0,-5.0,0.10643066,0.0,0.09833059,0.010346729,-0.5528592,0.44023594,2.0,0.31347203,-0.11969237,-0.08185613,0.044541024,0.010330441,0.010330028,0.010330028,1.5564294,-1.4,-5.7294153e-19,5.7296593e-19,-4.9654755e-05,7.79882e-05,4.3316682e-05,4.331644e-05,-2.6893102e-05,-2.6893013e-05,0.0,2.0660054e-11,-6.8381073e-06,-2.1494461e-05,-0.0034347917,0.0035127911,-2.1286131e-10,0.0,-7.798815e-05,2.8e-09,2.1286131e-10,1.9666117e-10,0.0004964598,-0.00050329894,6.837766e-06,0.0,2.0693457e-11,0.0004893537,-0.0005108483,2.1494488e-05,0.0,8.8047186e-10,0.00045265886,-0.00054562563,9.297149e-05,0.0,-2.3938473e-10,0.0005360542,-0.00046584755,-7.020954e-05,0.0,8.908205e-11,0.00048673924,-0.0005136317,2.6893176e-05,0.0,2.0660054e-11,0.0004999627,-0.0004999628,-2.0660034e-11,-1.6371227e-10,-2.8e-09,0.00047356336,-0.00047357604,4.9594615e-18
1.625309762039684e-07,5.0,-5.0,0.16253097,0.0,0.14459126,-0.0020381773,-1.0708363,0.2896913,2.0,0.699222,-0.18580529,-0.24943034,0.05387994,-0.001984632,-0.0019845527,-0.0019845527,2.114364,-1.4,1.1007533e-19,-1.1007418e-19,-6.802638e-05,8.5515436e-05,8.8503104e-05,8.850273e-05,-6.453421e-05,-6.4534106e-05,0.0,-3.9691054e-12,-2.902001e-06,-1.4586473e-05,-0.0034056685,0.0034911982,-3.2506195e-10,0.0,-8.5515436e-05,2.8e-09,3.2506195e-10,2.891825e-10,0.0004982867,-0.0005011904,2.9017149e-06,0.0,-4.076355e-12,0.00049273245,-0.0005073189,1.4586482e-05,0.0,5.793826e-10,0.00041691927,-0.00057343807,0.000156529,0.0,-3.7161058e-10,0.0005787595,-0.00042573072,-0.00015303542,0.0,1.07759884e-10,0.0004684456,-0.00053297676,6.453355e-05,0.0,-3.9691054e-12,0.00049996836,-0.00049996836,3.969165e-12,-4.988607e-10,-2.8e-09,0.00045055692,-0.00045057488,-3.6921906e-18
2.3133066234850473e-07,5.0,-5.0,0.23133066,0.0,0.21563092,0.00037245653,-1.5804423,0.14887545,2.0,1.2382095,-0.1711147,-0.48998165,0.062568866,0.00040667556,0.00040665935,0.00040665935,2.7978106,-1.4,-2.2555238e-20,2.2555332e-20,-8.646589e-05,9.255623e-05,0.00014093277,0.00014093242,-0.000117564065,-0.00011756394,0.0,8.1331865e-13,1.3351093e-06,-7.4251498e-06,-0.0033560388,0.0034486146,-4.6266133e-10,0.0,-9.255622e-05,2.8e-09,4.6266133e-10,4.3126183e-10,0.0005001484,-0.0004988159,-1.3355368e-06,0.0,7.449131e-13,0.00049627543,-0.0005037006,7.4251584e-06,0.0,2.977509e-10,0.00037495873,-0.0006023407,0.00022739757,0.0,-3.4222938e-10,0.0006324064,-0.0003739255,-0.0002584931,0.0,1.2513775e-10,0.00044270605,-0.0005602638,0.00011756258,0.0,8.1331876e-13,0.0004999685,-0.0004999685,-8.1331697e-13,-9.799633e-10,-2.8e-09,0.00040957538,-0.0004095997,-1.0033491e-17
3.104304277931119e-07,5.0,-5.0,0.31043044,0.0,0.2942112,-0.00020025537,-1.9176276,0.058780685,2.0,1.7033517,-0.10713684,-0.730801,0.04746521,-0.00018139527,-0.00018138802,-0.00018138802,3.5769713,-1.4,1.0060716e-20,-1.00607005e-20,-9.882041e-05,9.706097e-05,0.00018104908,0.00018104886,-0.00016558866,-0.00016558856,0.0,-3.6277597e-13,4.70861e-06,-2.949047e-06,-0.0032652866,0.003362375,-6.2086086e-10,0.0,-9.706096e-05,2.8e-09,6.2086086e-10,5.884224e-10,0.0005014156,-0.00049671053,-4.7091967e-06,0.0,-4.0051068e-13,0.00049849716,-0.0005014462,2.9490532e-06,0.0,1.1756136e-10,0.00034330782,-0.0006231574,0.0002798688,0.0,-2.1427368e-10,0.0006758397,-0.00032922134,-0.00034663538,0.0,9.4930425e-11,0.0004191029,-0.0005846842,0.00016558856,0.0,-3.62776e-13,0.0004999685,-0.0004999685,3.6277725e-13,-1.4616021e-09,-2.8e-09,0.00032715508,-0.00032718683,-2.5654368e-18
4.399820552346481e-07,5.0,-5.0,0.43998206,0.0,0.42386255,-7.9830366e-05,-2.1404738,0.008526753,2.0,2.1131763,-0.013648612,-0.9778127,0.010462647,-7.905233e-05,-7.9049176e-05,-7.9049176e-05,4.7458215,-1.4,4.3844587e-21,-4.384457e-21,-0.00010745003,9.957366e-05,0.00021268253,0.0002126825,-0.00021027138,-0.00021027136,0.0,-1.5809833e-13,8.306716e-06,-4.3032915e-07,-0.0030363856,0.0031360004,-8.799641e-10,0.0,-9.957366e-05,2.8e-09,8.799641e-10,8.4772506e-10,0.0005023201,-0.00049401855,-8.307564e-06,0.0,-1.5966072e-13,0.00049975346,-0.0005001838,4.3032932e-07,0.0,1.7053506e-11,0.00031946777,-0.00063957873,0.00032013256,0.0,-2.7297225e-11,0.0007117809,-0.0002888484,-0.00042295386,0.0,2.0925294e-11,0.00039643297,-0.00060669647,0.0002102733,0.0,-1.5809836e-13,0.0004999685,-0.0004999685,1.5809842e-13,-1.9556254e-09,-2.8e-09,0.00010666191,-0.000106706044,2.4150628e-18
4.817090921002916e-07,5.0,-5.0,0.4817091,0.0,0.4656363,-2.451814e-05,-2.1679564,0.0053745518,2.0,2.1604426,-0.003756852,-1.0116597,0.0025497747,-2.5028994e-05,-2.5027995e-05,-2.5027995e-05,4.9738045,-1.4,1.3881764e-21,-1.3881761e-21,-0.00010866654,9.9731275e-05,0.00021641995,0.00021641994,-0.00021578927,-0.00021578927,0.0,-5.0055988e-14,9.205235e-06,-2.699535e-07,-0.0029509896,0.0030507664,-9.634182e-10,0.0,-9.9731275e-05,2.8e-09,9.634182e-10,9.312726e-10,0.00050242373,-0.0004932241,-9.206166e-06,0.0,-4.903628e-14,0.0004998335,-0.00050010346,2.6995355e-07,0.0,1.0749103e-11,0.00031653646,-0.0006416011,0.0003250865,0.0,-7.513704e-12,0.000716191,-0.00028400362,-0.0004322092,0.0,5.0995493e-12,0.00039351656,-0.00060929765,0.0002157913,0.0,-5.005599e-14,0.0004999684,-0.0004999684,5.005609e-14,-2.0233197e-09,-2.8e-09,2.2519966e-05,-2.2568156e-05,-7.222176e-18
5.008114181718775e-07,5.0,-5.0,0.5008114,0.0,0.48477253,1.4033705e-05,-2.1743393,0.0057598464,2.0,2.1649094,-0.0047149835,-1.0148284,0.0018223327,1.3765056e-05,1.3764506e-05,1.3764506e-05,4.999579,-1.4,-7.6344767e-22,7.6344767e-22,-0.00010900496,9.971201e-05,0.00021696243,0.00021696243,-0.00021630869,-0.00021630869,0.0,2.752901e-14,9.580254e-06,-2.8729065e-07,-0.0029308877,0.0030306473,-1.0016228e-09,0.0,-9.971201e-05,2.8e-09,1.0016228e-09,9.695451e-10,0.0005024339,-0.0004928595,-9.581224e-06,0.0,2.806741e-14,0.0004998248,-0.00050011213,2.8729056e-07,0.0,1.1519692e-11,0.00031596408,-0.00064190954,0.00032596738,0.0,-9.429967e-12,0.00071678567,-0.00028353638,-0.00043327114,0.0,3.6446653e-12,0.00039323865,-0.00060953916,0.00021631073,0.0,2.752901e-14,0.0004999684,-0.0004999684,-2.7528869e-14,-2.029657e-09,-2.8e-09,2.672116e-06,-2.72218e-06,-1.7983446e-17
