time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n013),V(vz),V(n004),V(n014),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(n012),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
1.823247018882831e-10,5.0,-5.0,0.0001823247,0.0,0.49498418,0.4952136,0.4951482,0.92509055,2.0,0.49475497,0.49494666,0.49475464,0.4947516,0.49475467,0.49473488,0.49473488,0.49747342,-1.4,-2.7437516e-17,2.7443371e-17,-2.1497117e-05,5.3745473e-05,-2.0155928e-08,-1.9166036e-08,-3.3879638e-10,6.5070677e-10,0.0,9.894697e-10,-1.0752659e-05,-2.1493846e-05,-0.0034681337,0.0035219113,-3.646494e-13,0.0,-5.3745473e-05,2.8e-09,3.646494e-13,9.899683e-10,0.0004936512,-0.0005044088,1.0751669e-05,0.0,9.904272e-10,0.0004881002,-0.000509599,2.1492855e-05,0.0,1.8501811e-09,0.0004881063,-0.00050959014,2.147696e-05,0.0,9.898933e-10,0.0004992487,-0.0004992735,1.8827066e-08,0.0,9.895031e-10,0.0004992593,-0.00049926364,-1.6402164e-09,0.0,9.894698e-10,0.000499259,-0.00049926393,-9.894698e-10,9.895093e-10,-2.8e-09,0.00050050905,-0.00050051225,1.6805134e-17
2.8997362666276476e-10,5.0,-5.0,0.00028997363,0.0,0.495328,0.4955697,0.49549967,0.92534184,2.0,0.49508637,0.49528807,0.49508598,0.49508297,0.495086,0.4950662,0.4950662,0.49989328,-1.4,-2.7455888e-17,2.746175e-17,-2.1492107e-05,5.3732907e-05,-2.1159561e-08,-2.0168986e-08,-3.4340147e-10,6.467644e-10,0.0,9.901323e-10,-1.0750346e-05,-2.1488606e-05,-0.0034571858,0.0035109508,-5.799473e-13,0.0,-5.3732907e-05,2.8e-09,5.799473e-13,9.90656e-10,0.00049232354,-0.00050307886,1.0749354e-05,0.0,9.911394e-10,0.00048707947,-0.000508573,2.1487615e-05,0.0,1.8506836e-09,0.00048708895,-0.00050856674,2.1470949e-05,0.0,9.905762e-10,0.00049762,-0.0004976458,1.9825567e-08,0.0,9.90166e-10,0.0004976307,-0.000497635,-1.6369365e-09,0.0,9.901324e-10,0.00049763033,-0.0004976353,-9.901324e-10,9.901719e-10,-2.8e-09,0.00049781287,-0.0004978161,2.5279981e-17
3.6270902946716973e-09,5.0,-5.0,0.0036270905,0.0,0.46270096,0.4629429,0.46269563,0.90198654,2.0,0.4624431,0.46256474,0.4624431,0.46244013,0.46244317,0.46242467,0.46242467,0.5334925,-1.4,-2.5645795e-17,2.5650915e-17,-2.1964544e-05,5.4900673e-05,-1.3089989e-08,-1.2164858e-08,-2.9520825e-10,6.2967204e-10,0.0,9.248493e-10,-1.0982139e-05,-2.1952183e-05,-0.0034580645,0.0035129956,-7.2541808e-12,0.0,-5.4900673e-05,2.8e-09,7.2541808e-12,9.25402e-10,0.0004925834,-0.0005035702,1.09812145e-05,0.0,9.258858e-10,0.0004873236,-0.0005092804,2.1951257e-05,0.0,1.8039731e-09,0.00048732798,-0.0005092859,2.1951457e-05,0.0,9.251295e-10,0.000497904,-0.0004979214,1.1868946e-08,0.0,9.248803e-10,0.0004979105,-0.00049791456,-1.5545716e-09,0.0,9.2484936e-10,0.00049791025,-0.00049791485,-9.248493e-10,9.248863e-10,-2.8e-09,0.00049710483,-0.0004971083,-6.768958e-18
6.96420696268063e-09,5.0,-5.0,0.006964207,0.0,0.4297193,0.42992938,0.42936897,0.8783208,2.0,0.42942348,0.42939195,0.4294234,0.42942065,0.42942348,0.4294063,0.4294063,0.5665972,-1.4,-2.3814776e-17,2.3819213e-17,-2.2447592e-05,5.6083958e-05,2.2965494e-09,3.155334e-09,-2.832376e-10,5.7560373e-10,0.0,8.588126e-10,-1.1215038e-05,-2.2419572e-05,-0.0034588617,0.0035149744,-1.3928414e-11,0.0,-5.6083958e-05,2.8e-09,1.3928414e-11,8.5943863e-10,0.0004927375,-0.0005039569,1.1214179e-05,0.0,8.5985874e-10,0.00048733898,-0.00050976285,2.2418713e-05,0.0,1.7566416e-09,0.00048733232,-0.0005097883,2.2449889e-05,0.0,8.587839e-10,0.0004982068,-0.0004982085,-3.4387093e-09,0.0,8.5884133e-10,0.00049820583,-0.00049820956,-1.4345969e-09,0.0,8.588126e-10,0.00049820554,-0.00049820985,-8.588126e-10,8.588467e-10,-2.8e-09,0.00049683475,-0.0004968385,2.078054e-18
1.3853738148247459e-08,5.0,-5.0,0.013853738,0.0,0.36364916,0.36334446,0.36081618,0.830272,2.0,0.36289632,0.36185265,0.36282867,0.36284798,0.36283064,0.36281613,0.36281613,0.6351739,-1.4,-2.0122111e-17,2.012536e-17,-2.347279e-05,5.84864e-05,1.0364534e-07,1.0436904e-07,-4.8346367e-09,-4.1089407e-09,0.0,7.256322e-10,-1.1665571e-05,-2.3346378e-05,-0.0034598089,0.0035183206,-2.7707477e-11,0.0,-5.8486312e-05,2.8e-09,2.7707477e-11,7.2729833e-10,0.0004930062,-0.0005046753,1.1664721e-05,0.0,7.2668893e-10,0.0004873845,-0.0005107345,2.3345598e-05,0.0,1.6605439e-09,0.00048730083,-0.0005108827,2.3576567e-05,0.0,7.237053e-10,0.0004987521,-0.00049864734,-1.0909612e-07,0.0,7.25696e-10,0.0004986974,-0.00049870496,3.2330996e-09,0.0,7.256323e-10,0.0004986993,-0.000498703,-7.2563805e-10,7.2565737e-10,-2.8e-09,0.0004959686,-0.0004959729,2.2045445e-18
2.7632800519381117e-08,5.0,-5.0,0.0276328,0.0,0.25351351,0.24755435,0.22377822,0.7423028,2.0,0.25265032,0.23821189,0.24623932,0.2482875,0.24708426,0.24707438,0.24707438,0.7723223,-1.4,-1.3703595e-17,1.37053025e-17,-2.5926227e-05,6.2884865e-05,1.4433671e-06,1.4438434e-06,-4.3628137e-07,-4.357848e-07,0.0,4.941487e-10,-1.2219731e-05,-2.4737421e-05,-0.0034593665,0.0035222708,-5.52656e-11,0.0,-6.288456e-05,2.8e-09,5.52656e-11,5.070271e-10,0.00049333024,-0.00050555205,1.221874e-05,0.0,4.951087e-10,0.0004873131,-0.0005120529,2.47368e-05,0.0,1.4846055e-09,0.00048615874,-0.00051353243,2.7370026e-05,0.0,4.764238e-10,0.00050025363,-0.0004983768,-1.8798053e-06,0.0,4.9657506e-10,0.00049911265,-0.0004995505,4.3484388e-07,0.0,4.941488e-10,0.0004993267,-0.0004993291,-4.9416615e-10,4.9247867e-10,-2.8e-09,0.0004938716,-0.000493877,1.3552527e-18
5.519092526164843e-08,5.0,-5.0,0.055190925,0.0,0.13486019,0.1038886,-0.049572658,0.60620624,2.0,0.16534829,0.057887234,0.08879269,0.11326892,0.10360966,0.103605516,0.103605516,1.0465893,-1.4,-5.746557e-18,5.747023e-18,-3.2788943e-05,6.968969e-05,1.0745989e-05,1.07461055e-05,-5.207936e-06,-5.20771e-06,0.0,2.0721103e-10,-1.1783651e-05,-2.5115882e-05,-0.003453258,0.0035229605,-1.1038185e-10,0.0,-6.96894e-05,2.8e-09,1.1038185e-10,2.6972038e-10,0.00049395155,-0.0005057361,1.17828e-05,0.0,2.077772e-10,0.00048752283,-0.00051263976,2.511568e-05,0.0,1.2124125e-09,0.00047860303,-0.000522139,4.3535307e-05,0.0,1.15774466e-10,0.00050791155,-0.0004919595,-1.595384e-05,0.0,2.2653786e-10,0.000497227,-0.0005024353,5.207243e-06,0.0,2.0721103e-10,0.0004998052,-0.0004998062,-2.0722243e-10,1.7758539e-10,-2.8e-09,0.0004882368,-0.0004882447,-5.933216e-19
1.0643285827984683e-07,5.0,-5.0,0.106432855,0.0,0.09833051,0.010345708,-0.55235887,0.43060997,2.0,0.31332126,-0.11951762,-0.08181584,0.044520233,0.010329275,0.010328863,0.010328863,1.5564512,-1.4,-5.728769e-19,5.729013e-19,-4.9148442e-05,7.84695e-05,4.3284126e-05,4.328389e-05,-2.6880103e-05,-2.6880014e-05,0.0,2.0657726e-11,-8.306986e-06,-2.1013211e-05,-0.0034345286,0.0035130088,-2.1286571e-10,0.0,-7.846944e-05,2.8e-09,2.1286571e-10,1.9666102e-10,0.00049573154,-0.0005040396,8.306614e-06,0.0,2.0691416e-11,0.0004895883,-0.0005106017,2.101325e-05,0.0,8.6121993e-10,0.0004529084,-0.0005453363,9.243263e-05,0.0,-2.3903524e-10,0.00053602946,-0.0004658684,-7.0163995e-05,0.0,8.904046e-11,0.0004867455,-0.0005136249,2.688018e-05,0.0,2.0657724e-11,0.0004999627,-0.0004999628,-2.0657703e-11,-1.6363168e-10,-2.8e-09,0.00047356266,-0.00047357532,-5.8802946e-18
1.6252958158007048e-07,5.0,-5.0,0.16252959,0.0,0.144583,-0.0020365766,-1.0701501,0.28574094,2.0,0.69886535,-0.18564056,-0.24930455,0.053851474,-0.001985114,-0.0019850347,-0.0019850347,2.11435,-1.4,1.1010204e-19,-1.101009e-19,-6.779456e-05,8.5712956e-05,8.8450965e-05,8.845059e-05,-6.4501386e-05,-6.450128e-05,0.0,-3.9700686e-12,-3.528949e-06,-1.4388876e-05,-0.0034055638,0.0034912906,-3.2505917e-10,0.0,-8.571295e-05,2.8e-09,3.2505917e-10,2.89166e-10,0.0004979745,-0.0005015052,3.5286628e-06,0.0,-4.0731533e-12,0.0004928293,-0.0005072181,1.4388884e-05,0.0,5.714819e-10,0.00041705702,-0.00057329185,0.00015624505,0.0,-3.7128112e-10,0.0005787153,-0.00042577152,-0.00015295047,0.0,1.0770295e-10,0.00046846134,-0.0005329597,6.450074e-05,0.0,-3.970069e-12,0.00049996836,-0.00049996836,3.970129e-12,-4.986091e-10,-2.8e-09,0.00045055785,-0.00045057578,-9.331492e-18
2.3132725774206169e-07,5.0,-5.0,0.23132725,0.0,0.2156233,0.00037415442,-1.5831518,0.150008,2.0,1.2391478,-0.17200032,-0.49017406,0.06273795,0.00040720744,0.0004071911,0.0004071911,2.7977746,-1.4,-2.2584734e-20,2.2584824e-20,-8.6657994e-05,9.24996e-05,0.00014111515,0.00014111481,-0.00011764098,-0.000117640855,0.0,8.143822e-13,1.640383e-06,-7.4816917e-06,-0.0033560672,0.0034485862,-4.6265453e-10,0.0,-9.249959e-05,2.8e-09,4.6265453e-10,4.3124662e-10,0.0005003026,-0.00049866486,-1.6408112e-06,0.0,7.483089e-13,0.000496247,-0.00050372875,7.481697e-06,0.0,3.0001598e-10,0.0003747396,-0.00060249603,0.0002277721,0.0,-3.4400066e-10,0.0006325637,-0.00037382345,-0.00025875244,0.0,1.2547591e-10,0.00044267363,-0.00056030834,0.00011763951,0.0,8.143823e-13,0.0004999685,-0.0004999685,-8.143804e-13,-9.803481e-10,-2.8e-09,0.0004095721,-0.00040959645,-7.971727e-18
3.1050902214578664e-07,5.0,-5.0,0.31050903,0.0,0.29428434,-0.00020202629,-1.9301454,0.061940663,2.0,1.7106224,-0.109760374,-0.7331676,0.048179906,-0.0001834473,-0.00018343997,-0.00018343997,3.5771303,-1.4,1.01745275e-20,-1.0174514e-20,-9.96043e-05,9.690297e-05,0.0001820385,0.00018203829,-0.00016624425,-0.00016624415,0.0,-3.6687995e-13,5.8085925e-06,-3.1071343e-06,-0.0032643513,0.0033612812,-6.2101807e-10,0.0,-9.6902964e-05,2.8e-09,6.2101807e-10,5.885687e-10,0.00050196896,-0.0004961639,-5.809179e-06,0.0,-4.0405258e-13,0.0004984183,-0.0005015255,3.1071386e-06,0.0,1.2388132e-10,0.00034221407,-0.0006238368,0.00028164213,0.0,-2.1952075e-10,0.0006767456,-0.00032848222,-0.00034828042,0.0,9.635981e-11,0.00041880488,-0.0005850417,0.00016624416,0.0,-3.6687992e-13,0.0004999685,-0.0004999685,3.6688109e-13,-1.4663353e-09,-2.8e-09,0.00032623095,-0.0003262627,-6.10289e-19
4.422821707457328e-07,5.0,-5.0,0.44228217,0.0,0.42615685,-8.428242e-05,-2.176798,0.010341632,2.0,2.1454315,-0.015683075,-0.99160814,0.011390863,-8.34327e-05,-8.342937e-05,-8.342937e-05,4.760804,-1.4,4.627406e-21,-4.6274034e-21,-0.00010935698,9.948292e-05,0.0002161115,0.00021611145,-0.00021340407,-0.00021340406,0.0,-1.6685871e-13,1.0395381e-05,-5.2129576e-07,-0.0030304955,0.0031300194,-8.8456437e-10,0.0,-9.948292e-05,2.8e-09,8.8456437e-10,8.5231366e-10,0.00050335715,-0.0004929669,-1.0396233e-05,0.0,-1.6856486e-13,0.000499708,-0.0005002293,5.2129593e-07,0.0,2.0683264e-11,0.0003160992,-0.0006415457,0.00032546846,0.0,-3.136615e-11,0.00071514025,-0.00028564635,-0.00042951552,0.0,2.2781726e-11,0.0003949404,-0.0006083365,0.00021340602,0.0,-1.6685873e-13,0.0004999685,-0.0004999685,1.6685867e-13,-1.9832163e-09,-2.8e-09,0.00010128184,-0.00010132616,6.251945e-18
4.831092359047233e-07,5.0,-5.0,0.48310924,0.0,0.46700248,-6.1701576e-05,-2.2092297,0.0069170594,2.0,2.1982,-0.0055147037,-1.0269538,0.0042178263,-6.2280626e-05,-6.227813e-05,-6.227813e-05,4.9636087,-1.4,3.4542533e-21,-3.4542525e-21,-0.000110807334,9.965415e-05,0.00022037148,0.00022037147,-0.00021939822,-0.00021939822,0.0,-1.2455625e-13,1.1502136e-05,-3.4893804e-07,-0.0029595199,0.0030592193,-9.662184e-10,0.0,-9.965415e-05,2.8e-09,9.662184e-10,9.34005e-10,0.0005035692,-0.0004920728,-1.150307e-05,0.0,-1.2340316e-13,0.000499794,-0.000500143,3.4893816e-07,0.0,1.3834119e-11,0.0003126823,-0.00064383884,0.0003311788,0.0,-1.1029407e-11,0.000720024,-0.00028027652,-0.0004397697,0.0,8.435652e-12,0.0003918157,-0.0006112056,0.00021940026,0.0,-1.2455626e-13,0.0004999684,-0.0004999684,1.2455626e-13,-2.0539075e-09,-2.8e-09,3.1666e-05,-3.171427e-05,1.071117e-17
5.243209517912282e-07,5.0,-5.0,0.52432096,0.0,0.50826937,1.1034473e-06,-2.2275937,0.007583376,2.0,2.2136562,-0.0069686063,-1.0360112,0.0029980983,8.9397787e-07,8.939424e-07,8.939424e-07,4.999407,-1.4,-4.9582628e-23,4.9582628e-23,-0.000111758854,9.962083e-05,0.0002220625,0.00022206249,-0.00022106581,-0.00022106581,0.0,1.7878852e-15,1.2517149e-05,-3.7911363e-07,-0.002929307,0.0030289777,-1.048642e-09,0.0,-9.962083e-05,2.8e-09,1.048642e-09,1.0165387e-09,0.00050368544,-0.00049117446,-1.2518166e-05,0.0,2.2068952e-15,0.00049977895,-0.00050015806,3.7911357e-07,0.0,1.5166752e-11,0.00031098424,-0.0006447831,0.00033382137,0.0,-1.3937213e-11,0.0007218042,-0.00027869828,-0.00044312832,0.0,5.9961966e-12,0.0003909624,-0.00061201985,0.00022106788,0.0,1.787886e-15,0.0004999684,-0.0004999684,-1.7877679e-15,-2.0720226e-09,-2.8e-09,2.1231867e-06,-2.1754734e-06,1.16401766e-17
