time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n013),V(vz),V(n004),V(n014),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(n012),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
1.823140322575456e-10,5.0,-5.0,0.00018231403,0.0,0.4953965,0.4950754,0.4950108,0.79616946,2.0,0.49475428,0.49487758,0.49475408,0.49475098,0.49475408,0.4947343,0.4947343,0.49747264,-1.4,-2.7437485e-17,2.7443338e-17,-1.5057934e-05,6.0191527e-05,-1.3320469e-08,-1.2330714e-08,-3.3119e-10,6.5831196e-10,0.0,9.894685e-10,-3.0077299e-05,-1.5054702e-05,-0.0034648392,0.003525063,-3.6462806e-13,0.0,-6.0191524e-05,2.8e-09,3.6462806e-13,9.90793e-10,0.00048370234,-0.00051378465,3.0076306e-05,0.0,9.901509e-10,0.0004914235,-0.00050648313,1.5053712e-05,0.0,1.5923389e-09,0.00049142604,-0.0005064772,1.5044613e-05,0.0,9.897552e-10,0.00049925403,-0.000499272,1.19994095e-08,0.0,9.895019e-10,0.00049926114,-0.00049926544,-1.6478203e-09,0.0,9.894685e-10,0.0004992608,-0.00049926573,-9.894687e-10,9.895081e-10,-2.8e-09,0.0005005114,-0.0005005146,-2.3238066e-17
2.8997234431243557e-10,5.0,-5.0,0.00028997235,0.0,0.49576283,0.49542475,0.49535558,0.7964548,2.0,0.4950862,0.49521595,0.49508595,0.49508286,0.49508595,0.49506617,0.49506617,0.4998932,-1.4,-2.7455885e-17,2.7461746e-17,-1.5054963e-05,6.017726e-05,-1.3964122e-08,-1.2973691e-08,-3.343493e-10,6.558164e-10,0.0,9.901323e-10,-3.0069199e-05,-1.5051503e-05,-0.003454066,0.0035142754,-5.799447e-13,0.0,-6.017726e-05,2.8e-09,5.799447e-13,9.915258e-10,0.00048292984,-0.000513004,3.0068208e-05,0.0,9.908495e-10,0.0004902163,-0.00050527276,1.5050513e-05,0.0,1.5929097e-09,0.00049022224,-0.00050526974,1.5040998e-05,0.0,9.904318e-10,0.00049762364,-0.00049764226,1.263933e-08,0.0,9.901657e-10,0.00049763074,-0.00049763505,-1.6459883e-09,0.0,9.901323e-10,0.0004976304,-0.00049763534,-9.901323e-10,9.901719e-10,-2.8e-09,0.000497813,-0.0004978162,-1.18358734e-17
3.627380018014026e-09,5.0,-5.0,0.0036273801,0.0,0.46314713,0.4627904,0.46254677,0.7703201,2.0,0.46244028,0.4624889,0.46244025,0.4624373,0.46244034,0.46242183,0.46242183,0.5334954,-1.4,-2.5645636e-17,2.565076e-17,-1.5388669e-05,6.1483996e-05,-5.7863634e-09,-4.8613855e-09,-2.9631725e-10,6.285574e-10,0.0,9.2484365e-10,-3.07173e-05,-1.5376485e-05,-0.0034549364,0.0035164508,-7.2547597e-12,0.0,-6.1483996e-05,2.8e-09,7.2547597e-12,9.2629426e-10,0.00048316424,-0.00051388616,3.0716372e-05,0.0,9.2558083e-10,0.0004904693,-0.00050585036,1.537556e-05,0.0,1.5406403e-09,0.0004904699,-0.000505859,1.5382882e-05,0.0,9.249778e-10,0.0004979076,-0.00049791764,4.5645807e-09,0.0,9.248746e-10,0.0004979105,-0.0004979145,-1.5534506e-09,0.0,9.248437e-10,0.00049791025,-0.0004979149,-9.2484365e-10,9.2488056e-10,-2.8e-09,0.0004971047,-0.0004971082,8.023313e-18
6.964787691715616e-09,5.0,-5.0,0.006964788,0.0,0.43016806,0.42977214,0.42921954,0.7438596,2.0,0.4294181,0.42931452,0.42941767,0.42941505,0.42941776,0.4294006,0.4294006,0.566603,-1.4,-2.3814459e-17,2.3818897e-17,-1.5732003e-05,6.280702e-05,9.498398e-09,1.0357026e-08,-3.03838e-10,5.549921e-10,0.0,8.5880114e-10,-3.1369156e-05,-1.5704374e-05,-0.0034556512,0.0035184869,-1.3929575e-11,0.0,-6.280702e-05,2.8e-09,1.3929575e-11,8.6033614e-10,0.00048307062,-0.0005144441,3.1368294e-05,0.0,8.5954427e-10,0.0004905674,-0.00050627603,1.5703514e-05,0.0,1.4877193e-09,0.0004905567,-0.000506304,1.5741503e-05,0.0,8.5862906e-10,0.0004982104,-0.00049820484,-1.0660935e-08,0.0,8.588301e-10,0.00049820583,-0.0004982096,-1.4139727e-09,0.0,8.588012e-10,0.00049820554,-0.00049820985,-8.588012e-10,8.5883534e-10,-2.8e-09,0.0004968347,-0.0004968384,2.1684043e-18
1.3854919663228576e-08,5.0,-5.0,0.01385492,0.0,0.3640972,0.36317953,0.36067894,0.690405,2.0,0.36288664,0.36177915,0.36281753,0.3628373,0.36281952,0.362805,0.362805,0.63518566,-1.4,-2.0121494e-17,2.0124745e-17,-1.6486305e-05,6.547975e-05,1.1002407e-07,1.1074763e-07,-4.933363e-09,-4.2076884e-09,0.0,7.2560996e-10,-3.2630785e-05,-1.6361277e-05,-0.0034564678,0.0035219728,-2.770984e-11,0.0,-6.547959e-05,2.8e-09,2.770984e-11,7.281944e-10,0.00048295385,-0.000515588,3.262972e-05,0.0,7.2635903e-10,0.0004907412,-0.0005071062,1.6360567e-05,0.0,1.38081e-09,0.00049065205,-0.0005072536,1.6596532e-05,0.0,7.235583e-10,0.0004987553,-0.0004986441,-1.1557419e-07,0.0,7.2567463e-10,0.0004986974,-0.0004987051,3.3328889e-09,0.0,7.2561e-10,0.0004986994,-0.000498703,-7.2561585e-10,7.2563505e-10,-2.8e-09,0.0004959685,-0.0004959728,2.1503344e-18
2.7635183606254496e-08,5.0,-5.0,0.027635183,0.0,0.25390622,0.24739723,0.22385378,0.5958079,2.0,0.25258803,0.23821853,0.24622913,0.24826066,0.24706693,0.24705705,0.24705705,0.772346,-1.4,-1.3702635e-17,1.3704341e-17,-1.8597708e-05,7.02096e-05,1.4364751e-06,1.4369516e-06,-4.3273772e-07,-4.3224122e-07,0.0,4.941141e-10,-3.419017e-05,-1.7420536e-05,-0.0034558321,0.0035260608,-5.5270368e-11,0.0,-7.020902e-05,2.8e-09,5.5270368e-11,5.078124e-10,0.00048277096,-0.0005169624,3.418834e-05,0.0,4.947944e-10,0.00049083424,-0.0005082574,1.7420196e-05,0.0,1.1916158e-09,0.0004896661,-0.0005097044,2.0034886e-05,0.0,4.7643706e-10,0.00050024845,-0.0004983821,-1.8693645e-06,0.0,4.965213e-10,0.0004991145,-0.00049954874,4.313008e-07,0.0,4.941141e-10,0.00049932674,-0.0004993292,-4.9413157e-10,4.9245824e-10,-2.8e-09,0.00049387116,-0.00049387664,2.023844e-18
5.519571149230633e-08,5.0,-5.0,0.05519571,0.0,0.13510863,0.10383145,-0.04750057,0.4653059,2.0,0.16473344,0.058615852,0.088958934,0.113185436,0.103632174,0.10362803,0.10362803,1.0466369,-1.4,-5.747806e-18,5.748272e-18,-2.5640324e-05,7.67347e-05,1.0611642e-05,1.06117595e-05,-5.154801e-06,-5.1545744e-06,0.0,2.0725605e-10,-3.301973e-05,-1.8073722e-05,-0.0034497394,0.0035264867,-1.10391425e-10,0.0,-7.6734075e-05,2.8e-09,1.10391425e-10,2.7021727e-10,0.00048365677,-0.0005166764,3.3017866e-05,0.0,2.076629e-10,0.00049093267,-0.00050900783,1.807386e-05,0.0,9.306118e-10,0.0004820439,-0.00051829696,3.625265e-05,0.0,1.172317e-10,0.00050781365,-0.0004920491,-1.5766336e-05,0.0,2.2637087e-10,0.000497253,-0.0005024082,5.154101e-06,0.0,2.0725606e-10,0.0004998051,-0.00049980613,-2.0726748e-10,1.7791787e-10,-2.8e-09,0.00048823436,-0.00048824222,3.6030126e-19
1.0652786738372621e-07,5.0,-5.0,0.106527865,0.0,0.09839733,0.010328566,-0.54247314,0.33292735,2.0,0.310092,-0.11618942,-0.08095693,0.044072043,0.010310537,0.010310126,0.010310126,1.5573963,-1.4,-5.718374e-19,5.718618e-19,-4.3770026e-05,8.335363e-05,4.2628377e-05,4.2628144e-05,-2.6601996e-05,-2.6601909e-05,0.0,2.062025e-11,-2.3453002e-05,-1.612994e-05,-0.003431922,0.0035152868,-2.1305574e-10,0.0,-8.335347e-05,2.8e-09,2.1305574e-10,1.9679466e-10,0.0004882937,-0.00051174744,2.3452327e-05,0.0,2.0657132e-11,0.000491976,-0.00050810614,1.6130081e-05,0.0,6.658547e-10,0.00045575865,-0.0005421524,8.639855e-05,0.0,-2.3237884e-10,0.0005355272,-0.0004663,-6.9230126e-05,0.0,8.814408e-11,0.00048687932,-0.0005134807,2.6602065e-05,0.0,2.0620249e-11,0.0004999627,-0.00049996277,-2.0620216e-11,-1.6191386e-10,-2.8e-09,0.00047352465,-0.00047353734,1.2061778e-18
1.6274864161752153e-07,5.0,-5.0,0.16274863,0.0,0.14473855,-0.0020144088,-1.0555304,0.24638449,2.0,0.6922243,-0.18165123,-0.24709848,0.053228877,-0.0019844333,-0.0019843539,-0.0019843539,2.116528,-1.4,1.1006442e-19,-1.1006327e-19,-6.5095745e-05,8.7680775e-05,8.738792e-05,8.7387554e-05,-6.389955e-05,-6.389944e-05,0.0,-3.968707e-12,-1.0164593e-05,-1.2419945e-05,-0.003404476,0.003492171,-3.254973e-10,0.0,-8.7680775e-05,2.8e-09,3.254973e-10,2.894771e-10,0.00049469376,-0.00050486013,1.0164309e-05,0.0,-4.0288176e-12,0.00049379683,-0.0005062168,1.2419949e-05,0.0,4.9276894e-10,0.00041898782,-0.0005714611,0.00015248342,0.0,-3.6330247e-10,0.0005778323,-0.0004265528,-0.00015128612,0.0,1.0645775e-10,0.00046874845,-0.00053264527,6.389919e-05,0.0,-3.9687077e-12,0.00049996836,-0.00049996836,3.9687724e-12,-4.9419696e-10,-2.8e-09,0.00045044857,-0.00045046656,3.6440904e-18
2.3155277955768565e-07,5.0,-5.0,0.23155278,0.0,0.21580642,0.0003969897,-1.6040058,0.16559948,2.0,1.243122,-0.1804401,-0.49000028,0.064126834,0.00041714407,0.00041712736,0.00041712736,2.7999904,-1.4,-2.3135848e-20,2.3135938e-20,-8.8480265e-05,9.172002e-05,0.00014235657,0.0001423562,-0.000117899515,-0.000117899384,0.0,8.342548e-13,5.020693e-06,-8.260125e-06,-0.0033563694,0.0034481091,-4.6310555e-10,0.0,-9.1720016e-05,2.8e-09,4.6310555e-10,4.3161283e-10,0.00050202676,-0.00049700873,-5.021108e-06,0.0,7.9397947e-13,0.00049585785,-0.00050411804,8.260133e-06,0.0,3.3119898e-10,0.00037300333,-0.00060382334,0.00023083587,0.0,-3.608802e-10,0.00063358905,-0.0003733488,-0.00026025245,0.0,1.2825366e-10,0.00044259333,-0.0005604865,0.000117898024,0.0,8.342547e-13,0.0004999685,-0.0004999685,-8.3425286e-13,-9.800005e-10,-2.8e-09,0.0004093308,-0.00040935518,2.5320164e-18
3.1191016835692864e-07,5.0,-5.0,0.31191018,0.0,0.29565075,-0.00018444598,-2.0861971,0.10098317,2.0,1.8083715,-0.13891134,-0.7675858,0.056019265,-0.00017076616,-0.00017075932,-0.00017075932,3.5862796,-1.4,9.471195e-21,-9.471182e-21,-0.00010935901,9.495084e-05,0.00019472858,0.0001947283,-0.00017523524,-0.00017523512,0.0,-3.4151856e-13,1.9466755e-05,-5.0583812e-06,-0.003267067,0.0033620442,-6.2382033e-10,0.0,-9.4950825e-05,2.8e-09,6.2382033e-10,5.9130145e-10,0.000508921,-0.00048945786,-1.946731e-05,0.0,-3.688919e-13,0.00049744645,-0.0005025048,5.0584003e-06,0.0,2.0196636e-10,0.00032821693,-0.0006322824,0.0003040863,0.0,-2.7782268e-10,0.0006886589,-0.00031871707,-0.00036995983,0.0,1.1203853e-10,0.0004147117,-0.00058993825,0.00017523416,0.0,-3.4151864e-13,0.0004999685,-0.0004999685,3.4151984e-13,-1.5351717e-09,-2.8e-09,0.0003291435,-0.0003291753,1.4129971e-18
4.3513685265859917e-07,5.0,-5.0,0.43513685,0.0,0.41899386,-6.732851e-05,-2.596535,0.048276704,2.0,2.4691632,-0.06368522,-1.1124372,0.032700088,-6.3470565e-05,-6.346802e-05,-6.346802e-05,4.6888323,-1.4,3.5202513e-21,-3.520249e-21,-0.00013224057,9.758617e-05,0.00025328496,0.00025328484,-0.00024364631,-0.00024364625,0.0,-1.2693603e-13,3.7071717e-05,-2.4172016e-06,-0.0030511166,0.0031487406,-8.702737e-10,0.0,-9.7586155e-05,2.8e-09,8.702737e-10,8.3798773e-10,0.00051711034,-0.00048004373,-3.7072543e-05,0.0,-1.34657e-13,0.00049876154,-0.0005011787,2.417208e-06,0.0,9.655341e-11,0.00027700796,-0.00066250714,0.0003855253,0.0,-1.2737043e-10,0.0007508935,-0.00025398782,-0.0004969305,0.0,6.540018e-11,0.0003810703,-0.0006247072,0.00024364806,0.0,-1.2693606e-13,0.0004999685,-0.0004999685,1.2693598e-13,-2.2248745e-09,-2.8e-09,0.00012630457,-0.00012634751,4.4889334e-18
4.815824381243301e-07,5.0,-5.0,0.48158243,0.0,0.46551633,1.9555668e-05,-2.7351398,0.039182175,2.0,2.6451073,-0.045015838,-1.2084634,0.023630405,2.1290325e-05,2.1289477e-05,2.1289477e-05,4.98084,-1.4,-1.1808194e-21,1.1808196e-21,-0.0001387161,9.8040895e-05,0.0002690124,0.0002690123,-0.00026214766,-0.00026214763,0.0,4.2578947e-14,4.2633415e-05,-1.958131e-06,-0.0029374412,0.0030355242,-9.631649e-10,0.0,-9.8040895e-05,2.8e-09,9.631649e-10,9.310327e-10,0.00051960966,-0.00047698192,-4.2634347e-05,0.0,3.9111343e-14,0.00049899035,-0.00050094846,1.9581312e-06,0.0,7.836436e-11,0.0002627416,-0.0006704426,0.00040772848,0.0,-9.003167e-11,0.0007675498,-0.00023641645,-0.00053116,0.0,4.726081e-11,0.00037185114,-0.00063398905,0.00026215005,0.0,4.257895e-14,0.0004999684,-0.0004999684,-4.2579357e-14,-2.416927e-09,-2.8e-09,1.6730202e-05,-1.677717e-05,6.781934e-18
4.896000260186641e-07,5.0,-5.0,0.48960003,0.0,0.47354788,3.516767e-05,-2.7545416,0.038517524,2.0,2.6676726,-0.043434124,-1.2207669,0.022475483,3.6720503e-05,3.6719037e-05,3.6719037e-05,4.9991045,-1.4,-2.0366194e-21,2.0366194e-21,-0.00013965297,9.8074124e-05,0.00027111077,0.00027111068,-0.0002645197,-0.00026451968,0.0,7.343806e-14,4.3503034e-05,-1.924118e-06,-0.0029249187,0.0030230354,-9.792e-10,0.0,-9.8074124e-05,2.8e-09,9.792e-10,9.470957e-10,0.0005199899,-0.00047649257,-4.3503984e-05,0.0,7.0335346e-14,0.0004990073,-0.0005009314,1.9241177e-06,0.0,7.7035045e-11,0.00026074136,-0.00067147735,0.00041076372,0.0,-8.686824e-11,0.0007697468,-0.00023414326,-0.0005356304,0.0,4.4950967e-11,0.0003706631,-0.00063517294,0.0002645221,0.0,7.343807e-14,0.0004999684,-0.0004999684,-7.343834e-14,-2.441534e-09,-2.8e-09,4.8017628e-06,-4.8493835e-06,2.1952288e-18
