time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n013),V(vz),V(n004),V(n014),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(n012),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.0,0.0,2.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.765624940649698e-12,5.0,-5.0,9.765625e-06,0.0,0.122176275,0.122176275,0.122176245,0.5896902,2.0,0.12206169,0.12211775,0.12206167,0.122060895,0.12206167,0.12205678,0.12205678,0.12206168,-1.4,-6.7696916e-18,6.7700494e-18,-2.3375698e-05,7.012828e-05,-5.8495004e-09,-5.6052647e-09,-8.00233e-11,1.6409848e-10,0.0,2.4411356e-10,-2.3375698e-05,-2.3375698e-05,-1.8597704,1.8598406,-1.953125e-14,0.0,0.0076742023,-0.0054210285,1.953125e-14,2.4435254e-10,0.26844063,-0.26846403,2.3375453e-05,0.0,2.4435254e-10,0.26844063,-0.26846403,2.3375453e-05,0.0,1.1793805e-09,0.26844063,-0.26846403,2.336985e-05,0.0,2.442355e-10,0.26845232,-0.26845235,5.525237e-09,0.0,2.4412178e-10,0.26845232,-0.26845232,-4.082287e-10,0.0,2.4411356e-10,0.26845232,-0.26845232,-2.4411148e-10,2.4412333e-10,-2.789158e-09,0.26845232,-0.26845232,5.2026225e-15
9.841843431662948e-12,5.0,-5.0,9.841843e-06,0.0,0.12312983,0.12312983,0.1231298,0.5923414,2.0,0.12301436,0.12307085,0.12301433,0.12301355,0.12301433,0.12300941,0.12300941,0.12301434,-1.4,-6.8225274e-18,6.8228893e-18,-2.3460581e-05,7.038293e-05,-5.8951355e-09,-5.6489937e-09,-8.064797e-11,1.6537914e-10,0.0,2.4601882e-10,-2.3460581e-05,-2.3460581e-05,-1.2821367,1.2822071,-1.9683687e-14,0.0,-7.038293e-05,2.8e-09,1.9683687e-14,2.4625965e-10,0.18315567,-0.18317914,2.3460334e-05,0.0,2.4625965e-10,0.18315567,-0.18317914,2.3460334e-05,0.0,1.1846829e-09,0.18315567,-0.18317914,2.3454688e-05,0.0,2.461417e-10,0.1831674,-0.18316741,5.5683427e-09,0.0,2.4602712e-10,0.1831674,-0.1831674,-4.114134e-10,0.0,2.4601882e-10,0.1831674,-0.1831674,-2.4601654e-10,2.4602867e-10,-2.8e-09,0.1831674,-0.1831674,4.485417e-15
9.994280413689451e-12,5.0,-5.0,9.994281e-06,0.0,0.12503694,0.12503694,0.12503691,0.59377176,2.0,0.12491968,0.124977045,0.12491965,0.12491886,0.12491965,0.12491466,0.12491466,0.12491967,-1.4,-6.9281972e-18,6.9285707e-18,-2.3436742e-05,7.031141e-05,-5.986313e-09,-5.736359e-09,-8.1897766e-11,1.6793997e-10,0.0,2.498293e-10,-2.3436742e-05,-2.3436742e-05,-0.087469995,0.087540336,-1.9988561e-14,0.0,-7.031141e-05,2.8e-09,1.9988561e-14,2.5007388e-10,0.012489017,-0.0125124585,2.343649e-05,0.0,2.5007388e-10,0.012489017,-0.0125124585,2.343649e-05,0.0,1.1875435e-09,0.012489019,-0.012512456,2.3430755e-05,0.0,2.4995409e-10,0.012500732,-0.012500743,5.65446e-09,0.0,2.4983773e-10,0.012500735,-0.012500741,-4.177803e-10,0.0,2.4982932e-10,0.012500735,-0.012500741,-2.498276e-10,2.4983932e-10,-2.8e-09,0.012500737,-0.012500739,1.8145208e-15
1.4719826856511043e-11,5.0,-5.0,1.4719827e-05,0.0,0.18402702,0.18402702,0.18402676,0.63801384,2.0,0.18385664,0.18393986,0.18385658,0.18385541,0.18385658,0.18384923,0.18384923,0.18385834,-1.4,-1.0196771e-17,1.0197601e-17,-2.2699352e-05,6.809931e-05,-8.690176e-09,-8.322296e-09,-1.2079937e-10,2.4691146e-10,0.0,3.6769843e-10,-2.269934e-05,-2.269934e-05,-0.087282896,0.08735103,-2.9439653e-14,0.0,-6.809931e-05,2.8e-09,2.9439653e-14,3.68054e-10,0.012462318,-0.012485022,2.2698972e-05,0.0,3.68054e-10,0.012462318,-0.012485022,2.2698972e-05,0.0,1.2760276e-09,0.012462278,-0.012484974,2.2690663e-05,0.0,3.678797e-10,0.012473901,-0.012473915,8.20149e-09,0.0,3.6771086e-10,0.012473905,-0.01247391,-6.146238e-10,0.0,3.6769846e-10,0.012473905,-0.01247391,-3.6769776e-10,3.6771317e-10,-2.8e-09,0.012474274,-0.012474277,-1.3143989e-15
1.9445373299332633e-11,5.0,-5.0,1.9445373e-05,0.0,0.24176075,0.24176075,0.24175833,0.68131316,2.0,0.24155027,0.24165188,0.24155019,0.24154866,0.24155019,0.24154054,0.24154054,0.24157065,-1.4,-1.3396292e-17,1.33977675e-17,-2.197774e-05,6.593434e-05,-1.0645355e-08,-1.0162051e-08,-1.5895864e-10,3.2413872e-10,0.0,4.83081e-10,-2.197762e-05,-2.197762e-05,-0.085330546,0.08539651,-3.8890745e-14,0.0,-6.593434e-05,2.8e-09,3.8890745e-14,4.835215e-10,0.012181741,-0.012203723,2.1977137e-05,0.0,4.835215e-10,0.012181741,-0.012203723,2.1977137e-05,0.0,1.3626262e-09,0.012181267,-0.012203241,2.1967096e-05,0.0,4.8330373e-10,0.012195401,-0.012195416,1.00030295e-08,0.0,4.8309734e-10,0.012195407,-0.012195412,-8.072393e-10,0.0,4.830811e-10,0.012195407,-0.012195412,-4.8308113e-10,4.831004e-10,-2.8e-09,0.012199585,-0.012199588,-2.0816682e-16
2.9201340149028825e-11,5.0,-5.0,2.9201341e-05,0.0,0.33734027,0.33734024,0.3373255,0.75299394,2.0,0.33710456,0.33721164,0.33710447,0.33710232,0.33710447,0.337091,0.337091,0.33724958,-1.4,-1.86953e-17,1.869816e-17,-2.0783424e-05,6.23503e-05,-1.1384647e-08,-1.0710224e-08,-2.2102116e-10,4.5318352e-10,0.0,6.7418193e-10,-2.0782685e-05,-2.0782685e-05,-0.067671366,0.06773375,-5.840268e-14,0.0,-6.23503e-05,2.8e-09,5.840268e-14,6.746805e-10,0.009654423,-0.00967521,2.0782012e-05,0.0,6.746805e-10,0.009654423,-0.00967521,2.0782012e-05,0.0,1.5059879e-09,0.0096529545,-0.009673733,2.077204e-05,0.0,6.744233e-10,0.009673781,-0.009673797,1.04890425e-08,0.0,6.742047e-10,0.009673792,-0.009673797,-1.1273925e-09,0.0,6.74182e-10,0.009673791,-0.009673797,-6.7418193e-10,6.7420897e-10,-2.8e-09,0.0096881995,-0.009688203,2.225867e-16
4.8713273848421203e-11,5.0,-5.0,4.8713275e-05,0.0,0.43486345,0.43486345,0.43482554,0.82612985,2.0,0.43462417,0.4347205,0.43462408,0.4346213,0.43462408,0.4346067,0.4346067,0.43509784,-1.4,-2.4103146e-17,2.4107736e-17,-1.9565216e-05,5.869351e-05,-1.0503815e-08,-9.634374e-09,-2.836781e-10,5.8556454e-10,0.0,8.6921337e-10,-1.956332e-05,-1.956332e-05,-0.028520904,0.02857963,-9.742655e-14,0.0,-5.8693506e-05,2.8e-09,9.742655e-14,8.697269e-10,0.00406166,-0.0040812283,1.9562449e-05,0.0,8.697269e-10,0.00406166,-0.004081228,1.9562449e-05,0.0,1.6522597e-09,0.0040605124,-0.0040800734,1.9554709e-05,0.0,8.69441e-10,0.004080405,-0.00408042,9.350653e-09,0.0,8.692426e-10,0.0040804152,-0.00408042,-1.454813e-09,0.0,8.6921337e-10,0.004080415,-0.00408042,-8.692137e-10,8.692482e-10,-2.8e-09,0.0040958375,-0.0040958407,-3.402027e-17
8.615520727342935e-11,5.0,-5.0,8.615521e-05,0.0,0.4838554,0.48385537,0.4837989,0.8628688,2.0,0.48356584,0.48367754,0.48356572,0.48356268,0.48356575,0.4835464,0.4835464,0.48463076,-1.4,-2.6817083e-17,2.6822676e-17,-1.8953495e-05,5.685656e-05,-1.2136468e-08,-1.1169113e-08,-3.1782985e-10,6.492955e-10,0.0,9.670927e-10,-1.895067e-05,-1.895067e-05,-0.0044297795,0.0044866684,-1.7231041e-13,0.0,-5.6856556e-05,2.8e-09,1.7231041e-13,9.677108e-10,0.0006244793,-0.000643435,1.89497e-05,0.0,9.677108e-10,0.0006244793,-0.000643435,1.8949702e-05,0.0,1.7257376e-09,0.000624337,-0.00064328505,1.8941357e-05,0.0,9.673551e-10,0.0006373726,-0.0006373894,1.08512275e-08,0.0,9.671254e-10,0.0006373809,-0.0006373852,-1.6164274e-09,0.0,9.670929e-10,0.00063738046,-0.0006373854,-9.67093e-10,9.671315e-10,-2.8e-09,0.00064435,-0.00064435316,-4.013911e-17
1.2850697068221592e-10,5.0,-5.0,0.00012850697,0.0,0.4924157,0.49241567,0.4923535,0.8692875,2.0,0.49205783,0.49220073,0.49205762,0.49205452,0.49205762,0.49203795,0.49203795,0.4938053,-1.4,-2.7287965e-17,2.7293754e-17,-1.88467e-05,5.6535624e-05,-1.5276674e-08,-1.4292272e-08,-3.2862066e-10,6.554884e-10,0.0,9.840758e-10,-1.8843592e-05,-1.8843592e-05,-0.003562946,0.003619514,-2.5701395e-13,0.0,-5.653562e-05,2.8e-09,2.5701395e-13,9.848313e-10,0.00050239125,-0.0005212398,1.8842606e-05,0.0,9.848313e-10,0.00050239125,-0.0005212398,1.8842607e-05,0.0,1.7385751e-09,0.0005023821,-0.00052122027,1.8831424e-05,0.0,9.844014e-10,0.0005131494,-0.0005131694,1.3963441e-08,0.0,9.84109e-10,0.00051315816,-0.00051316246,-1.6396041e-09,0.0,9.840759e-10,0.0005131578,-0.00051316275,-9.84076e-10,9.841152e-10,-2.8e-09,0.00051631615,-0.00051631936,4.5326116e-17
